0	0.009191273730656086
1	0.008182029774073932
2	0.04334851397775934
3	0.0668407027473585
4	0.0745904747005972
5	0.08367620025508857
6	0.09538461661260769
7	0.10357560901713436
8	0.11633134103021525
9	0.1405292285242148
10	0.159199398806321
11	0.17457744093911934
12	0.17861815140302822
13	0.19690511603219063
14	0.1836080948033591
15	0.19233828005596956
16	0.2123694842275742
17	0.24702600102142575
18	0.25790137155926296
19	0.2660083726527692
20	0.26591410693005446
21	0.2525023985347593
22	0.23143179090096785
23	0.22729904592229105
24	0.26345995609312683
25	0.26216621591324557
26	0.2657835396820909
27	0.26818451644985597
28	0.2772215731262685
29	0.26252049968590135
30	0.278892268785962
31	0.2992666380054744
32	0.30460292351844787
33	0.31056545476724473
34	0.32132633720038994
35	0.3354258921564835
36	0.34626167391790774
37	0.3655164494667306
38	0.3773591181407106
39	0.382412716225889
40	0.38605284436174125
41	0.40388061059871844
42	0.4164154925318869
43	0.42707092493018894
44	0.44636600258735626
45	0.45834310918151583
46	0.459208516584105
47	0.44420297918622065
48	0.4595856495802365
49	0.47216189822137106
50	0.48298123689233935
51	0.495048719663858
52	0.5307418151038649
53	0.5212086839048851
54	0.5262307110563086
55	0.5268484114794665
56	0.5378359485791235
57	0.5562218970384847
58	0.5719496324914125
59	0.5815875415523439
60	0.5961715339761342
61	0.5855611228792634
62	0.568632092058739
63	0.5930210338879547
64	0.592703649324137
65	0.5930305141827412
66	0.5899300369050947
67	0.6360856267875956
68	0.6224504095953256
69	0.6411867361935737
70	0.6572400142855835
71	0.6822261109986814
72	0.6721086936857884
73	0.6945683017928992
74	0.6836994233738073
75	0.7025763592180073
76	0.7215868682992699
77	0.7287592640506093
78	0.7224419574163052
79	0.7390451180869031
80	0.7296759914146469
81	0.7283780071406765
82	0.7304830268367868
83	0.7525867733233007
84	0.7577582803449907
85	0.7648469071598383
86	0.7727059079631668
87	0.7909193108472015
88	0.7918091042356616
89	0.8071975775646874
90	0.8194410063580528
91	0.8191112775343251
92	0.8137629544876352
93	0.8337336188815406
94	0.8341495959379731
95	0.8403184806506951
96	0.8499604855990699
97	0.8451186321857715
98	0.8331246324204814
99	0.8494208477310986
100	0.8315754983415322
101	0.815457869259963
102	0.8404461274293148
103	0.8533826806592077
104	0.8418856002859435
105	0.8775101857322225
106	0.9057044467327238
107	0.8969438630649209
108	0.8992004736048524
109	0.9292317226333386
110	0.9153182441732863
111	0.9250901137023589
112	0.9219862625213426
113	0.9132028778658541
114	0.885661300624627
115	0.8973504114658976
116	0.896717428026647
117	0.9137368812046228
118	0.9248324511476582
119	0.9331042316187294
120	0.9247129982363027
121	0.9139618642745054
122	0.9373885437739243
123	0.9301963764478665
124	0.9486426790402893
125	0.9587516000461213
126	0.9737540301339861
127	0.9781454640622137
128	0.9818622141036574
129	0.9834272195667506
130	0.9743010589370712
131	0.9760992698408962
132	0.9502294203839938
133	0.940880425355368
134	0.9318838187655885
135	0.9346723831417363
136	0.9291735537548235
137	0.9238526028009648
138	0.9529573386181737
139	0.9657112497585999
140	0.980833210717418
141	0.9893726735449532
142	0.9874413684898367
143	0.9846218449136707
144	0.9675267632683215
145	0.9682997737731789
146	0.9817846638710126
147	0.9990909296323732
148	0.9721056336498662
149	0.9949765111899825
150	0.9738606123868697
151	0.9655723108368495
152	0.9634050309510578
153	0.9956764405293181
154	0.9786297235509792
155	0.9976415500659679
156	0.9931622112943804
157	0.9864176174333718
158	0.9891498988701016
159	0.9815222089014695
160	0.9720602979188835
161	0.9884961951347646
162	0.9859047850477065
163	0.9678577771647842
164	0.9686952574909421
165	0.9897737100625619
