99.14607281155055,99.14607281155055,99.14607281155055,99.14607281155055,99.14607281155055,99.14607281155055,99.14607281155055,99.14607281155055,98.67877366807727,98.67877366807727
0,6,12,18,25,31,37,43,50,56
